customer_id,first_name,last_name,email,phone_number,signup_date,gender,age,is_guest,customer_status,signup_channel,loyalty_tier,email_verified,marketing_opt_in,mailing_address,billing_address,loyalty_enrollment_date,clv_bucket
CUST-4773,Cindy,Jones,cindy.jones@gmail.com,618.474.4420,2025-03-23,Unknown,40.0,False,Active,email,Bronze,True,True,"24444 David Centers, Craneton, ID 46257","24444 David Centers, Craneton, ID 46257",2025-04-19,Low
CUST-4774,Elizabeth,Pitts,elizabeth.pitts@hotmail.com,(852)480-5695x375,2024-12-17,Unknown,52.0,False,Active,Website,Platinum,True,False,"581 Nancy Loaf, Morrishaven, AR 04442","581 Nancy Loaf, Morrishaven, AR 04442",2025-05-05,High
CUST-4775,Colleen,Watts,colleen.watts@gmail.com,204.699.5208x39544,2025-08-16,Female,21.0,False,Inactive,Social Media,Platinum,True,True,"2699 Jessica Trail, Christopherland, OK 68491","2699 Jessica Trail, Christopherland, OK 68491",2025-08-19,High
CUST-4776,Christina,Smith,christina.smith@gmail.com,+1-668-566-6452x14653,2025-04-12,Female,55.0,False,Active,Website,Platinum,True,True,"4719 Richard Ridge Suite 905, Campbellview, AR 72158","4719 Richard Ridge Suite 905, Campbellview, AR 72158",2025-07-28,High
CUST-4777,Stephanie,Wolfe,stephanie.wolfe@gmail.com,(216)809-0169x5573,2024-10-21,Male,67.0,False,Active,email,Bronze,True,False,"PSC 4379, Box 7262, APO AA 76812","PSC 4379, Box 7262, APO AA 76812",2025-04-16,Low
CUST-4778,Judith,Francis,judith.francis@yahoo.com,656-677-4265,2024-11-01,Male,22.0,False,Active,Website,Platinum,True,False,"Unit 9420 Box 8514, DPO AP 18443","Unit 9420 Box 8514, DPO AP 18443",2025-03-31,High
CUST-4779,Oscar,Hubbard,oscar.hubbard@hotmail.com,+1-699-532-8963x36461,2024-11-04,Female,18.0,False,Active,email,Platinum,True,,"00153 Harris Springs Apt. 772, Judithport, IN 20171","00153 Harris Springs Apt. 772, Judithport, IN 20171",2024-12-01,High
CUST-4780,Jennifer,Soto,jennifer.soto@gmail.com,481-493-7665,2024-11-16,Unknown,59.0,False,Active,email,Platinum,False,False,"4355 Pittman Knolls Apt. 648, Chapmanchester, MP 26245","4355 Pittman Knolls Apt. 648, Chapmanchester, MP 26245",2024-12-06,High
CUST-4781,Paul,Johnson,paul.johnson@gmail.com,5217946997,2025-08-20,Unknown,46.0,False,Inactive,Website,Bronze,True,False,"Unit 3270 Box 0293, DPO AA 78625","Unit 3270 Box 0293, DPO AA 78625",2025-08-20,Low
CUST-4782,Amy,Mccarthy,amy.mccarthy@gmail.com,+1-581-215-3544x65230,2025-06-20,Female,58.0,False,Inactive,Website,Platinum,True,False,"34469 Cardenas Street, Gilmoreshire, MI 19328","34469 Cardenas Street, Gilmoreshire, MI 19328",2025-08-01,High
CUST-4783,Linda,Simpson,linda.simpson@gmail.com,989.687.0101x879,2025-06-25,Female,45.0,False,Active,Phone,Bronze,True,True,"31386 Jessica Views Apt. 538, Port Michelleborough, NV 18173","31386 Jessica Views Apt. 538, Port Michelleborough, NV 18173",2025-07-15,Low
CUST-4784,Vincent,Hatfield,vincent.hatfield@hotmail.com,001-535-551-1454,2025-01-12,Unknown,57.0,False,Active,Website,Silver,True,True,"USCGC Green, FPO AA 24744","USCGC Green, FPO AA 24744",2025-08-04,Low
CUST-4785,Emily,Conner,emily.conner@gmail.com,(990)337-6652x401,2025-04-23,Male,65.0,False,Active,email,Bronze,True,,"885 Phillips Landing, Caitlinview, RI 09626","885 Phillips Landing, Caitlinview, RI 09626",2025-07-05,Low
CUST-4786,Laura,Soto,laura.soto@hotmail.com,718.649.4896x339,2024-09-26,Female,54.0,False,Inactive,Website,Platinum,False,False,"5126 Larson Lodge, South Dustinmouth, TX 92160","5126 Larson Lodge, South Dustinmouth, TX 92160",2025-01-08,High
CUST-4787,Christine,Graham,christine.graham@gmail.com,896-870-9638,2024-09-16,Unknown,32.0,False,Active,Website,Bronze,True,True,"327 Webster Ranch Apt. 375, New Sabrinaside, MN 37064","327 Webster Ranch Apt. 375, New Sabrinaside, MN 37064",2024-09-18,Low
CUST-4788,Isaiah,Moore,isaiah.moore@gmail.com,729.203.9413,2025-07-28,Unknown,63.0,False,Inactive,Website,Silver,False,True,"177 Daniel Turnpike Suite 227, North Robertborough, NV 43143","177 Daniel Turnpike Suite 227, North Robertborough, NV 43143",2025-07-31,Low
CUST-4789,Kevin,Stewart,kevin.stewart@yahoo.com,677.588.7416x6771,2025-05-01,Unknown,40.0,False,Active,Website,Bronze,True,True,"833 John Mission Suite 628, South Bethshire, OR 03915","833 John Mission Suite 628, South Bethshire, OR 03915",2025-05-18,Low
CUST-4790,Natasha,Conley,natasha.conley@hotmail.com,603.526.0155,2024-10-11,Unknown,63.0,False,Active,Website,Bronze,True,True,"2672 Smith Corners Suite 852, Stevensberg, AZ 10541","2672 Smith Corners Suite 852, Stevensberg, AZ 10541",2024-11-20,Low
CUST-4791,Makayla,Carey,makayla.carey@hotmail.com,001-447-975-0418x53999,2025-07-05,Unknown,51.0,False,  Inactive  ,email,Bronze,True,True,"93344 Lewis Forest, West Richardbury, MD 31315","93344 Lewis Forest, West Richardbury, MD 31315",2025-07-25,Low
CUST-4792,Kari,Lawson,kari.lawson@hotmail.com,+1-862-636-4100x925,2025-07-21,Female,68.0,False,Active,Phone,Bronze,True,False,"3337 Smith Corners, Flynnchester, MN 29524","3337 Smith Corners, Flynnchester, MN 29524",2025-07-28,Low
CUST-4793,Alan,Lambert,alan.lambert@gmail.com,+1-613-607-6378,2025-01-17,Female,39.0,False,Active,email,Platinum,True,True,"Unit 2282 Box 0605, DPO AP 95954","Unit 2282 Box 0605, DPO AP 95954",2025-06-22,High
CUST-4794,Katrina,Jones,katrina.jones@yahoo.com,544-711-0220x23332,2025-06-14,Male,19.0,False,Active,email,Bronze,False,False,"648 Samantha Wall, Kristastad, VT 45570","648 Samantha Wall, Kristastad, VT 45570",2025-08-01,Low
CUST-4795,Elizabeth,Christian,elizabeth.christian@yahoo.com,573.290.5283x3323,2025-08-15,Female,68.0,False,Dormant,Phone,Bronze,True,True,"92102 Hess Inlet, Scottchester, NE 95473","92102 Hess Inlet, Scottchester, NE 95473",,Low
CUST-4796,Adam,Rodriguez,adam.rodriguez@yahoo.com,217.654.2565x745,2025-08-17,Unknown,38.0,False,Dormant,Website,Platinum,True,True,"PSC 9073, Box 3983, APO AP 91382","PSC 9073, Box 3983, APO AP 91382",2025-08-21,High
CUST-4797,Tyler,Richmond,tyler.richmond@hotmail.com,518-659-1516x7059,2024-12-24,Unknown,27.0,False,Active,email,Bronze,True,False,"12982 Davis Squares Apt. 832, Damonmouth, UT 38901","12982 Davis Squares Apt. 832, Damonmouth, UT 38901",2025-03-06,Low
CUST-4798,Thomas,Fisher,thomas.fisher@gmail.com,258-918-1238,2025-01-25,Female,19.0,False,Inactive,Website,Gold,True,True,"2261 Watts Mountains, Brandihaven, FL 12797","2261 Watts Mountains, Brandihaven, FL 12797",2025-05-13,Medium
CUST-4799,Lacey,Davis,lacey.davis@hotmail.com,+1-433-420-2750x1021,2024-10-08,Female,51.0,False,Active,Website,Platinum,True,True,"587 Jeremy Circle Apt. 894, Lake Richard, PW 15822","587 Jeremy Circle Apt. 894, Lake Richard, PW 15822",2025-04-26,High
CUST-4800,Audrey,Ramirez,audrey.ramirez@yahoo.com,7908985061,2025-02-24,Female,33.0,False,Active,Website,Bronze,True,False,"507 Kathleen Radial, Jamesmouth, PA 86912","507 Kathleen Radial, Jamesmouth, PA 86912",2025-03-06,Low
CUST-4801,Brenda,Clark,brenda.clark@gmail.com,+1-468-378-6006x396,2025-03-30,Male,64.0,False,Active,Website,Bronze,True,True,"0604 Jon Center Apt. 827, Susanside, TN 42618","0604 Jon Center Apt. 827, Susanside, TN 42618",2025-06-10,Low
CUST-4802,Adam,Gamble,adam.gamble@hotmail.com,955-292-4790x2019,2024-10-04,Female,52.0,False,ACTIVE,Phone,Bronze,False,False,"598 Smith Circle, New Dylanberg, NM 59973","598 Smith Circle, New Dylanberg, NM 59973",2025-07-31,Low
CUST-4803,Joel,Lewis,joel.lewis@hotmail.com,+1-564-638-1378,2025-04-30,Male,29.0,False,Active,email,Platinum,False,False,"216 Snyder Mall, North Jonathanshire, NH 16720","216 Snyder Mall, North Jonathanshire, NH 16720",2025-05-26,High
CUST-4804,Joseph,Johnson,joseph.johnson@gmail.com,+1-692-978-5390,2025-05-20,Female,37.0,False,Active,Website,Platinum,True,False,"7077 Jennifer Dam Suite 395, East Robert, NJ 14476","7077 Jennifer Dam Suite 395, East Robert, NJ 14476",2025-08-03,High
CUST-4805,Ashley,Hicks,ashley.hicks@yahoo.com,(462)266-5275x36242,2025-03-21,Female,66.0,False,Inactive,Phone,Platinum,,True,"392 Gregory Estate, Port Carolynbury, IN 81405","392 Gregory Estate, Port Carolynbury, IN 81405",2025-07-21,High
CUST-4806,Stacy,Todd,stacy.todd@gmail.com,001-371-947-3528x3154,2025-02-28,Female,27.0,False,Active,email,Silver,True,False,"1020 Gary Point Apt. 292, Garciaville, PA 76926","1020 Gary Point Apt. 292, Garciaville, PA 76926",2025-05-16,Medium
CUST-4807,April,Jones,april.jones@hotmail.com,(562)505-5406x76515,2025-07-26,Male,43.0,False,Active,Phone,Platinum,True,False,"109 Mcmillan Villages, Lake Courtneymouth, MT 82332","109 Mcmillan Villages, Lake Courtneymouth, MT 82332",2025-08-04,High
CUST-4808,Ryan,Logan,ryan.logan@hotmail.com,511.512.1725x46095,2025-03-12,Unknown,32.0,False,Active,Website,Bronze,True,False,"0434 Miller Square, Vaughnberg, GA 81963","0434 Miller Square, Vaughnberg, GA 81963",2025-08-03,Low
CUST-4809,Karen,Solomon,karen.solomon@yahoo.com,(972)427-5665x054,2024-08-28,Unknown,37.0,False,Active,Website,Bronze,True,False,"7134 Seth Path, Tiffanyside, AZ 05042","7134 Seth Path, Tiffanyside, AZ 05042",,Low
CUST-4810,Wesley,Jimenez,wesley.jimenez@gmail.com,471.322.7265x6193,2025-07-06,Female,37.0,False,Active,Website,Bronze,True,False,"USCGC Jenkins, FPO AA 75199","USCGC Jenkins, FPO AA 75199",2025-07-21,Low
CUST-4811,James,Rangel,james.rangel@hotmail.com,(739)325-8403,2024-10-04,Unknown,59.0,False,Active,Social Media,Bronze,True,,"4284 Amanda Turnpike Suite 165, Kimberlytown, IN 84852","4284 Amanda Turnpike Suite 165, Kimberlytown, IN 84852",2024-12-19,Low
CUST-4812,Kelsey,Bates,kelsey.bates@gmail.com,+1-429-378-8026,2025-02-24,Female,31.0,False,Active,Social Media,Bronze,True,True,"59822 Betty Stravenue, West Kelsey, MA 13000","59822 Betty Stravenue, West Kelsey, MA 13000",2025-06-05,Low
CUST-4813,Jeffery,Gonzalez,jeffery.gonzalez@yahoo.com,+1-539-427-6715x707,2024-11-06,Unknown,33.0,False,Active,Website,Platinum,,False,"64781 Michelle Mills Apt. 768, Kathleenmouth, MI 52424","64781 Michelle Mills Apt. 768, Kathleenmouth, MI 52424",2025-02-01,High
CUST-4814,Matthew,Smith,matthew.smith@yahoo.com,744.754.3104,2025-01-26,Unknown,57.0,False,Active,Website,Bronze,True,True,"0820 Cruz Turnpike, New Michael, WI 44914","0820 Cruz Turnpike, New Michael, WI 44914",2025-08-09,Low
CUST-4815,Keith,Fry,keith.fry@hotmail.com,684-530-8345x4591,2025-05-17,Male,53.0,False,Active,email,Platinum,True,False,"Unit 5458 Box 7259, DPO AE 64221","Unit 5458 Box 7259, DPO AE 64221",2025-06-27,High
CUST-4816,Kristen,Lin,kristen.lin@yahoo.com,454-946-0702,2025-06-04,Male,50.0,False,Dormant,Website,Platinum,True,True,"132 April Isle, Rangelfort, OK 49670","132 April Isle, Rangelfort, OK 49670",2025-08-22,High
CUST-4817,Candice,Wagner,candice.wagner@yahoo.com,(723)419-4758,2025-06-21,Unknown,66.0,False,Active,Website,Platinum,False,True,"8280 Lawson Crest, Port Philip, PR 32555","8280 Lawson Crest, Port Philip, PR 32555",2025-08-06,High
CUST-4818,Jerry,Orozco,jerry.orozco@yahoo.com,+1-816-684-1764x70330,2024-09-02,Male,47.0,False,Active,Phone,Platinum,False,True,"34554 Sean Orchard, Simmonsborough, CO 37061","34554 Sean Orchard, Simmonsborough, CO 37061",2025-03-24,High
CUST-4819,Tiffany,Good,tiffany.good@yahoo.com,(219)731-9279,2025-06-04,Unknown,26.0,False,Active,Website,Platinum,True,False,"00158 Michael Flat Apt. 407, New Donnabury, TN 62786","00158 Michael Flat Apt. 407, New Donnabury, TN 62786",2025-07-02,High
CUST-4820,Kim,Hahn,kim.hahn@yahoo.com,909-664-0711x637,2024-11-25,Female,62.0,False,Inactive,Social Media,Bronze,True,True,"263 Bauer Pass Suite 207, South Gina, SD 13284","263 Bauer Pass Suite 207, South Gina, SD 13284",2025-07-31,Low
CUST-4821,Danny,Esparza,danny.esparza@yahoo.com,(956)782-5283x62961,2025-05-22,Unknown,46.0,False,Inactive,Phone,Bronze,False,True,"43045 Taylor Spur, Lake Kimberlymouth, IL 83159","43045 Taylor Spur, Lake Kimberlymouth, IL 83159",,Low
CUST-4822,Victoria,Fry,victoria.fry@yahoo.com,210.629.7064x6141,2024-10-16,Female,24.0,False,Active,email,Platinum,True,True,"0508 William Track, Austinberg, MN 10212","0508 William Track, Austinberg, MN 10212",2024-11-26,High
CUST-4823,Meagan,Hernandez,meagan.hernandez@gmail.com,+1-887-616-6299x129,2025-07-16,Unknown,30.0,False,  active ,email,Platinum,True,False,"30748 Valdez Loaf Suite 625, New Joyside, TN 70752","30748 Valdez Loaf Suite 625, New Joyside, TN 70752",2025-07-20,High
CUST-4824,Mark,Morales,mark.morales@yahoo.com,561-853-3723x772,2025-01-24,Male,24.0,False,Active,Phone,Silver,True,False,"1992 Jensen Street, Krauseview, HI 12014","1992 Jensen Street, Krauseview, HI 12014",2025-04-29,Low
CUST-4825,Richard,Walker,richard.walker@yahoo.com,(973)487-2671,2025-04-05,Female,65.0,False,Active,Website,Bronze,,False,"79342 Berry Junctions, East Monicahaven, WA 66168","79342 Berry Junctions, East Monicahaven, WA 66168",,Low
CUST-4826,Robert,Ramirez,robert.ramirez@yahoo.com,211.954.1268,2024-10-31,Unknown,53.0,False,Active,Website,Gold,True,False,"32240 Adam Club, Spencerhaven, IA 29622","32240 Adam Club, Spencerhaven, IA 29622",2025-03-29,High
CUST-4827,Allen,Fox,allen.fox@hotmail.com,(294)740-4652,2025-05-07,Male,63.0,False,Dormant,Website,Platinum,True,True,"8781 Dyer River Suite 981, Kathrynchester, MN 75653","8781 Dyer River Suite 981, Kathrynchester, MN 75653",2025-07-04,High
CUST-4828,Travis,Mcgrath,travis.mcgrath@hotmail.com,(450)982-7491,2024-12-11,Male,22.0,False,Active,Website,Gold,False,False,"722 Ryan Greens, Crystalshire, AR 18981","722 Ryan Greens, Crystalshire, AR 18981",2024-12-30,Medium
CUST-4829,Suzanne,Robles,suzanne.robles@yahoo.com,+1-737-699-9392,2025-03-12,Unknown,20.0,False,Active,email,Platinum,True,False,"2114 Christopher Crest, Melissamouth, MD 81705","2114 Christopher Crest, Melissamouth, MD 81705",2025-04-11,High
CUST-4830,Brandon,Wall,brandon.wall@hotmail.com,997.816.4661x5641,2024-10-04,Unknown,62.0,False,Active,email,Bronze,True,False,"1469 Tracie Burg Apt. 003, Francoville, WI 98937","1469 Tracie Burg Apt. 003, Francoville, WI 98937",2025-04-18,Low
CUST-4831,Anthony,Garcia,anthony.garcia@gmail.com,799.677.7934x0074,2025-07-25,Female,23.0,False,Active,Website,Bronze,True,False,"20383 Mark Pines Apt. 493, Perryport, MN 84942","20383 Mark Pines Apt. 493, Perryport, MN 84942",,Low
CUST-4832,Kristin,Marshall,kristin.marshall@gmail.com,901.439.7039,2024-09-07,Unknown,59.0,False,  Active  ,Phone,Platinum,False,True,"61160 Horne Divide, East Amyhaven, IL 61489","61160 Horne Divide, East Amyhaven, IL 61489",2025-08-13,High
CUST-4833,James,Berg,james.berg@gmail.com,512-715-1545x1962,2024-11-05,Unknown,31.0,False,  Active ,Phone,Platinum,True,False,"PSC 8876, Box 4994, APO AP 23922","PSC 8876, Box 4994, APO AP 23922",2025-08-22,High
CUST-4834,Daniel,Ramirez,daniel.ramirez@hotmail.com,001-241-887-3370x9980,2025-08-08,Female,65.0,False,Inactive,Website,Silver,True,False,"1278 James Lane, Ronaldmouth, MN 94748","1278 James Lane, Ronaldmouth, MN 94748",,Low
CUST-4835,Lawrence,Phillips,lawrence.phillips@yahoo.com,(508)234-8938x948,2024-09-15,Unknown,46.0,False,Inactive,email,Gold,True,False,"480 Moore Cape, Jasonshire, MA 96260","480 Moore Cape, Jasonshire, MA 96260",2024-12-29,High
CUST-4836,Robert,Frank,robert.frank@yahoo.com,(504)737-7375x62876,2024-12-24,Male,69.0,False,Dormant,Website,Gold,False,True,"02633 Griffin Gardens Apt. 363, North Rebecca, NE 90625","02633 Griffin Gardens Apt. 363, North Rebecca, NE 90625",2025-08-12,High
CUST-4837,Kelli,Turner,kelli.turner@hotmail.com,(826)413-7991x184,2024-09-21,Male,20.0,False,Active,Website,Bronze,True,True,"4247 Burgess Flats Suite 548, East Jessica, ID 70223","4247 Burgess Flats Suite 548, East Jessica, ID 70223",2024-10-28,Low
CUST-4838,April,Thompson,april.thompson@yahoo.com,(807)338-0464x51360,2025-03-20,Unknown,42.0,False,Active,email,Platinum,True,False,"Unit 8509 Box 7905, DPO AA 45236","Unit 8509 Box 7905, DPO AA 45236",2025-06-14,High
CUST-4839,Ronald,Murphy,ronald.murphy@hotmail.com,(835)613-8209x30822,2025-06-17,Male,19.0,False,Inactive,Website,Platinum,True,False,"416 Brittany Pass, East Benjamintown, DC 73169","416 Brittany Pass, East Benjamintown, DC 73169",2025-08-06,High
CUST-4840,Renee,Carson,renee.carson@hotmail.com,001-825-816-0978x13049,2024-11-27,Unknown,44.0,False,Active,email,Silver,True,True,"1351 Johnson Mission, South Christopherview, PR 46602","1351 Johnson Mission, South Christopherview, PR 46602",2025-01-06,Low
CUST-4841,Nicholas,Anderson,nicholas.anderson@yahoo.com,976.799.1717x27120,2025-02-17,Male,67.0,False,Active,Website,Platinum,False,True,"8296 Jones Park Suite 117, South Andrew, WY 12652","8296 Jones Park Suite 117, South Andrew, WY 12652",2025-06-19,High
CUST-4842,Melissa,Mclean,melissa.mclean@yahoo.com,(259)718-1278x1685,2024-12-31,Female,64.0,False,Active,Website,Silver,True,True,"Unit 8194 Box 6442, DPO AA 83592","Unit 8194 Box 6442, DPO AA 83592",2025-02-09,Medium
CUST-4843,Anna,Fox,anna.fox@hotmail.com,376-459-6903x7717,2024-10-05,Male,49.0,False,Dormant,Website,Platinum,True,False,"0520 Matthew Well Suite 355, Lake Kathrynville, MP 13802","0520 Matthew Well Suite 355, Lake Kathrynville, MP 13802",2025-03-29,High
CUST-4844,Dustin,Hess,dustin.hess@gmail.com,(724)767-2912,2025-02-21,Unknown,57.0,False,Active,Website,Platinum,True,False,"491 Michael View Apt. 767, West Kristopher, AZ 78217","491 Michael View Apt. 767, West Kristopher, AZ 78217",2025-08-15,High
CUST-4845,Stephanie,Mendez,stephanie.mendez@gmail.com,619-965-3505,2025-05-11,Unknown,26.0,False,Active,Website,Silver,True,False,"56779 John Overpass, Barberburgh, CO 20381","56779 John Overpass, Barberburgh, CO 20381",2025-07-12,Medium
CUST-4846,Jennifer,Pollard,jennifer.pollard@gmail.com,508-381-8415,2024-12-23,Female,33.0,False,Active,Website,Bronze,True,True,"9641 James Lodge, East Jennifer, VT 58133","9641 James Lodge, East Jennifer, VT 58133",2025-07-02,Low
CUST-4847,Kimberly,Burke,kimberly.burke@gmail.com,001-767-635-9048,2024-09-09,Unknown,20.0,False,Active,Website,Bronze,True,False,"927 Webster Tunnel Apt. 582, North Robertshire, VI 81471","927 Webster Tunnel Apt. 582, North Robertshire, VI 81471",2025-05-02,Low
CUST-4848,Brandon,Rogers,brandon.rogers@gmail.com,496.521.2006x034,2024-11-15,Male,45.0,False,Active,email,Bronze,True,False,"84366 Ronald Garden, Rachelview, WV 88774","84366 Ronald Garden, Rachelview, WV 88774",2025-04-11,Low
CUST-4849,Nicole,Walsh,nicole.walsh@yahoo.com,001-901-350-7768x38543,2025-06-18,Unknown,26.0,False,Active,Website,Bronze,True,True,"49936 Walker Turnpike Apt. 607, Dustinborough, CT 40254","49936 Walker Turnpike Apt. 607, Dustinborough, CT 40254",2025-07-20,Low
CUST-4850,Glenda,Grant,glenda.grant@hotmail.com,001-655-878-4116x4197,2025-07-17,Unknown,70.0,False,Inactive,Website,Bronze,True,False,"5016 Chad Union Suite 115, Bowersmouth, VT 14698","5016 Chad Union Suite 115, Bowersmouth, VT 14698",2025-07-29,Low
CUST-4851,Sabrina,Curry,sabrina.curry@gmail.com,271.471.2420x8232,2025-03-22,Male,21.0,False,Inactive,Website,Platinum,True,False,"191 Clark Cove Suite 284, Skinnerstad, AS 81825","191 Clark Cove Suite 284, Skinnerstad, AS 81825",,High
CUST-4852,Angela,Rodriguez,angela.rodriguez@yahoo.com,328-226-9298,2025-03-16,Male,31.0,False, Active  ,email,Platinum,True,False,"654 Zhang Freeway, Heatherbury, TN 99868","654 Zhang Freeway, Heatherbury, TN 99868",,High
CUST-4853,Scott,Thompson,scott.thompson@yahoo.com,(425)679-8611,2025-08-15,Unknown,32.0,False,Active,Phone,Bronze,True,True,"375 Holt Mountains, New Mary, MA 90974","375 Holt Mountains, New Mary, MA 90974",,Low
CUST-4854,Angela,Lane,angela.lane@yahoo.com,(834)550-0954x43546,2024-10-11,Unknown,24.0,False,Active,Website,Bronze,True,False,"438 Mary Landing, Brendahaven, IA 24284","438 Mary Landing, Brendahaven, IA 24284",2024-11-01,Low
CUST-4855,Jessica,Knight,jessica.knight@gmail.com,580-249-8396,2024-12-25,Unknown,68.0,False,Active,Website,Bronze,True,,"0507 Jesse Valleys, Yatesland, ND 87389","0507 Jesse Valleys, Yatesland, ND 87389",2025-02-08,Low
CUST-4856,Christine,Nelson,christine.nelson@yahoo.com,556.476.3619x821,2025-08-05,Male,61.0,False, Active ,email,Platinum,True,False,"57212 Alvarez Unions Suite 175, West Karenchester, CT 55693","57212 Alvarez Unions Suite 175, West Karenchester, CT 55693",,High
CUST-4857,Danny,Johnson,danny.johnson@yahoo.com,(660)724-8660x723,2024-09-14,Male,62.0,False,Inactive,Website,Bronze,,False,"4705 Miller Trail Apt. 300, Sarahborough, GA 82849","4705 Miller Trail Apt. 300, Sarahborough, GA 82849",2024-11-27,Low
CUST-4858,Cindy,Logan,cindy.logan@hotmail.com,(661)651-6248x0480,2025-08-20,Female,38.0,False,Inactive,Phone,Bronze,True,True,"867 Morris Motorway, Andersenmouth, CT 93162","867 Morris Motorway, Andersenmouth, CT 93162",2025-08-21,Low
CUST-4859,Adam,Lee,adam.lee@gmail.com,001-850-991-2969x0499,2024-12-03,Female,24.0,False,Active,Phone,Platinum,True,,"40484 James Junctions, Huffmanfort, IN 97011","40484 James Junctions, Huffmanfort, IN 97011",2025-01-15,High
CUST-4860,Jason,Warner,jason.warner@hotmail.com,+1-610-887-4458x827,2024-09-26,Unknown,59.0,False,Active,email,Silver,True,True,"20227 Eric Alley, Spencebury, WV 77731","20227 Eric Alley, Spencebury, WV 77731",2025-03-03,Medium
CUST-4861,Katie,Glenn,katie.glenn@hotmail.com,(651)272-5833,2025-03-13,Female,19.0,False,Inactive,email,Platinum,True,False,"6322 Malone Unions, Port Becky, IN 93170","6322 Malone Unions, Port Becky, IN 93170",2025-08-12,High
CUST-4862,Cheryl,Frederick,cheryl.frederick@gmail.com,548.791.9163,2024-09-24,Female,43.0,False,Inactive,Website,Bronze,True,True,"71541 Brown Trafficway Apt. 783, New Mark, MI 08288","71541 Brown Trafficway Apt. 783, New Mark, MI 08288",2024-11-25,Low
CUST-4863,Betty,Rose,betty.rose@hotmail.com,+1-660-615-1638x509,2024-08-26,Unknown,18.0,False,Active,Website,Silver,False,False,"2389 Jones Road Suite 157, New Albert, PA 63650","2389 Jones Road Suite 157, New Albert, PA 63650",2025-01-11,Medium
CUST-4864,Jon,Jackson,jon.jackson@gmail.com,208-609-4929,2025-07-22,Unknown,27.0,False,Dormant,email,Bronze,False,,"60119 Cruz Lodge, Caitlinton, LA 80946","60119 Cruz Lodge, Caitlinton, LA 80946",2025-07-29,Low
CUST-4865,Jeffrey,Martinez,jeffrey.martinez@yahoo.com,658.900.0700x62791,2025-02-23,Male,60.0,False,Inactive,Phone,Platinum,True,False,"866 Linda Point Suite 379, North Christopherburgh, TN 56792","866 Linda Point Suite 379, North Christopherburgh, TN 56792",2025-08-07,High
CUST-4866,Connor,Reed,connor.reed@gmail.com,(545)324-8157,2024-10-17,Unknown,26.0,False,Active,Website,Platinum,True,False,"9598 Angela Pines Suite 979, Port Davidborough, DE 38030","9598 Angela Pines Suite 979, Port Davidborough, DE 38030",2024-11-26,High
CUST-4867,Karen,Conrad,karen.conrad@yahoo.com,(922)617-6901,2025-02-09,Female,65.0,False,Active,Phone,Platinum,False,False,"803 Barnes Passage Apt. 447, West Veronicaport, PR 86111","803 Barnes Passage Apt. 447, West Veronicaport, PR 86111",,High
CUST-4868,Kevin,Mcgee,kevin.mcgee@gmail.com,+1-960-596-9856x347,2025-05-23,Unknown,18.0,False,Active,Website,Gold,True,True,"9116 Maxwell Knolls, West Bradley, KS 11415","9116 Maxwell Knolls, West Bradley, KS 11415",2025-06-09,Medium
CUST-4869,Kimberly,Mcdaniel,kimberly.mcdaniel@yahoo.com,+1-696-548-0683,2024-11-08,Male,43.0,False,Active,Website,Silver,True,False,"87850 Michael Ville Apt. 655, Port Amberton, MS 45741","87850 Michael Ville Apt. 655, Port Amberton, MS 45741",2025-04-16,Low
CUST-4870,Jamie,Cohen,jamie.cohen@yahoo.com,+1-642-457-3439,2024-09-22,Female,25.0,False,Active,email,Bronze,True,False,"74253 Monroe Green, Davidview, PW 67357","74253 Monroe Green, Davidview, PW 67357",2025-03-01,Low
CUST-4871,Carl,Conley,carl.conley@gmail.com,987-228-6035,2025-06-05,Unknown,48.0,False,Active,Website,Platinum,True,True,"12286 Robinson Drives Suite 161, East Julia, CO 53657","12286 Robinson Drives Suite 161, East Julia, CO 53657",2025-06-30,High
CUST-4872,Megan,Robinson,megan.robinson@yahoo.com,919-430-2759,2025-07-17,Female,63.0,False,Inactive,Website,Bronze,True,True,"02902 Thomas Summit, Jamieburgh, RI 74577","02902 Thomas Summit, Jamieburgh, RI 74577",2025-08-14,Low
CUST-4873,William,Gardner,william.gardner@yahoo.com,001-773-563-2597x796,2024-12-12,Unknown,41.0,False,Dormant,Website,Bronze,False,False,"6366 Briana Mall, New Casey, CA 17915","6366 Briana Mall, New Casey, CA 17915",2025-06-21,Low
CUST-4874,Carlos,Merritt,carlos.merritt@gmail.com,646.990.1579,2025-06-13,Female,21.0,False,Active,Website,Bronze,False,False,"1905 Allen Extensions, Cristiantown, WY 92803","1905 Allen Extensions, Cristiantown, WY 92803",2025-06-23,Low
CUST-4875,Cathy,Walsh,cathy.walsh@yahoo.com,954.495.9997x77961,2025-08-15,Unknown,39.0,False,Active,email,Bronze,True,True,"USNS Tyler, FPO AP 22705","USNS Tyler, FPO AP 22705",2025-08-21,Low
CUST-4876,Jacqueline,Washington,jacqueline.washington@gmail.com,271.470.8494,2024-11-22,Unknown,59.0,False,active,Website,Platinum,True,False,"5852 Hernandez Vista Suite 922, North Kirstenfurt, CA 43519","5852 Hernandez Vista Suite 922, North Kirstenfurt, CA 43519",2025-05-02,High
