order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,order_total,payment_method,shipping_speed,shipping_cost,agent_id,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-84774698,7,2025-04-12,CUST-3036,joseph.hughes@gmail.com,Web,False,Platinum,2338.37,Credit Card,Standard,5.0,ONLINE,"7882 Campbell Crossroad, New Michellemouth, RI 18728","7882 Campbell Crossroad, New Michellemouth, RI 18728",HIGH,False
ORD-31774513,1,2025-04-12,CUST-6741,alexa.ball@hotmail.com,Social Media,False,Silver,273.88,Credit Card,Overnight,80.0,ONLINE,"54636 Beck Summit Apt. 727, New Lisa, MS 77370","54636 Beck Summit Apt. 727, New Lisa, MS 77370",Medium,False
ORD-48570398,1,2025-04-12,CUST-3098,carol.torres@hotmail.com,Ebay,False,Platinum,114.71, Credit Card ,Standard,5.0,ONLINE,"23859 Christopher Squares, Jenniferside, OK 64651","23859 Christopher Squares, Jenniferside, OK 64651",High,False
ORD-62876740,2,2025-04-12,CUST-2370,lindsey.adams@yahoo.com,Web,False,Gold,556.83,ACH,Standard,5.0,ONLINE,"7219 Renee Alley Apt. 779, Richardton, HI 11793","7219 Renee Alley Apt. 779, Richardton, HI 11793",Medium,False
ORD-56989940,4,2025-04-13,CUST-2909,kathryn.goodwin@yahoo.com,Web,False,silver,441.57,ACH,Standard,5.0,ONLINE,"35885 Melinda Parkways Suite 738, Franklinchester, ME 82504","35885 Melinda Parkways Suite 738, Franklinchester, ME 82504",Medium,False
ORD-18365573,4,2025-04-13,GUEST-101924,jessica49@example.org,Web,False,Platinum,1100.2,Credit Card,Standard,5.0,ONLINE,"12567 Garrett Light Apt. 646, Port Katherine, CO 64200","12567 Garrett Light Apt. 646, Port Katherine, CO 64200",High,False
ORD-86803156,11,2025-04-13,CUST-3439,karen.cline@gmail.com,Web,False,  Platinum ,5303.27,Credit Card,STANDARD,5.0,ONLINE,"52998 Lee Underpass, Pattersonberg, NV 57178","52998 Lee Underpass, Pattersonberg, NV 57178",High,False
ORD-81989668,5,2025-04-13,CUST-6330,robert.shepherd@hotmail.com,Web,False,Platinum,1461.39,Credit Card,Standard,5.0,ONLINE,"43628 Cindy Stravenue Suite 111, Kellerchester, DE 75072","43628 Cindy Stravenue Suite 111, Kellerchester, DE 75072",High,False
ORD-46125728,4,2025-04-13,CUST-3660,stephanie.rice@yahoo.com,Web,True,Platinum,519.64,Apple Pay,Standard,5.0,ONLINE,"34246 Arthur Walks Apt. 383, Michaelberg, ND 14244","34246 Arthur Walks Apt. 383, Michaelberg, ND 14244",High,False
ORD-63542980,5,2025-04-13,CUST-6307,phyllis.richards@yahoo.com,Social Media,True,Platinum,2104.39,  Google Pay  ,Standard,5.0,ONLINE,"1638 Monica Circle, Johnsonchester, MA 35670","1638 Monica Circle, Johnsonchester, MA 35670",High,False
ORD-64611112,8,2025-04-13,CUST-4660,gwendolyn.lee@gmail.com,Web,False,  Platinum  ,4164.73,Apple Pay,Standard,5.0,ONLINE,"991 Gregory Valley, Brendaberg, MN 32264","991 Gregory Valley, Brendaberg, MN 32264",High,False
ORD-19770141,10,2025-04-13,CUST-6865,linda.wilkins@yahoo.com,Ebay,False,Platinum,4709.79,PayPal,Standard,5.0,ONLINE,"5006 Jordan Coves Suite 261, Andrewborough, AL 33811","5006 Jordan Coves Suite 261, Andrewborough, AL 33811",High,False
ORD-49349532,3,2025-04-13,CUST-3068,david.sims@yahoo.com,Social Media,False,Platinum,705.42,Credit Card,Standard,5.0,ONLINE,"214 Holloway Centers Apt. 930, South Janet, GU 51771","214 Holloway Centers Apt. 930, South Janet, GU 51771",High,False
ORD-24558753,7,2025-04-13,GUEST-102416,cantrellmichelle@example.com,Web,True,Platinum,2437.87,PayPal,Standard,5.0,ONLINE,"Unit 8974 Box 5025, DPO AA 75670","Unit 8974 Box 5025, DPO AA 75670",High,False
ORD-33868429,2,2025-04-13,CUST-6095,curtis.davis@gmail.com,Web,False,Platinum,336.85,Credit Card,Standard,5.0,ONLINE,"USS Callahan, FPO AA 88151","USS Callahan, FPO AA 88151",High,False
ORD-04734487,5,2025-04-13,CUST-2910,joshua.stephens@hotmail.com,Web,False,Platinum,1561.3,Credit Card,Standard,5.0,ONLINE,"374 Anthony Vista, North Sylvia, MN 41339","374 Anthony Vista, North Sylvia, MN 41339",High,False
ORD-71285421,2,2025-04-13,CUST-2101,summer.pierce@hotmail.com,NewEgg,False,Silver,440.76,Credit Card,Two-Day,45.0,ONLINE,"67928 Hernandez Lake, Alexanderbury, MP 24856","67928 Hernandez Lake, Alexanderbury, MP 24856",Medium,False
ORD-38102118,1,2025-04-13,CUST-7054,michael.chang@hotmail.com,Web,False,Bronze,52.1,Credit Card,Overnight,80.0,ONLINE,"8880 Brittany Ridges Suite 748, South Kyleburgh, AZ 39665","8880 Brittany Ridges Suite 748, South Kyleburgh, AZ 39665",Low,False
ORD-13781833,11,2025-04-13,CUST-4660,gwendolyn.lee@gmail.com, Web ,False,Platinum,4952.78,Credit Card,standard,5.0,ONLINE,"991 Gregory Valley, Brendaberg, MN 32264","991 Gregory Valley, Brendaberg, MN 32264",High,False
ORD-00437449,2,2025-04-13,CUST-1840,maria.moore@hotmail.com,Web,True,Gold,613.91,Credit Card,Two-Day,45.0,,"PSC 8244, Box 3808, APO AP 31140","PSC 8244, Box 3808, APO AP 31140",Medium,False
ORD-63032726,3,2025-04-13,GUEST-100251,danielmoon@example.net,  Phone  ,False,Silver,218.16,Credit Card,Two-Day,45.0,CSR-0005,"4405 Henry Alley, Lake Shawn, NH 26872","4405 Henry Alley, Lake Shawn, NH 26872",Low,False
ORD-67532032,8,2025-04-13,CUST-6871,sara.williams@gmail.com,  Web ,False,Platinum,2324.36,Apple Pay,Two-Day,45.0,ONLINE,"296 Benitez Prairie Apt. 684, North Jesusport, DE 92225","296 Benitez Prairie Apt. 684, North Jesusport, DE 92225",High,False
ORD-44003790,4,2025-04-13,GUEST-101136,kevin09@example.com,Phone,True,Gold,572.89,Credit Card,Standard,5.0,CSR-0006,"730 Madison Manor, Kellerside, OK 76907","730 Madison Manor, Kellerside, OK 76907",Medium,False
ORD-19979586,1,2025-04-13,GUEST-100675,travis88@example.org,Phone,False,Platinum,66.98,Credit Card,Standard,5.0,,"69649 Rebecca Mountain Suite 178, North Anthonyshire, OR 35119","69649 Rebecca Mountain Suite 178, North Anthonyshire, OR 35119",  High ,False
ORD-40822320,7,2025-04-13,CUST-3124,haley.roberts@yahoo.com,Web,False,Platinum,1048.31,Apple Pay,Two-Day,45.0,ONLINE,"60988 Andrea Square, Lake Lisabury, OK 77726","60988 Andrea Square, Lake Lisabury, OK 77726",High,False
ORD-19746467,8,2025-04-13,CUST-2798,phillip.manning@gmail.com,Web,True,Platinum,2406.63,Credit Card,Standard,5.0,ONLINE,"56558 Joseph Neck, Port Kara, KS 49773","56558 Joseph Neck, Port Kara, KS 49773",High,False
ORD-08211778,5,2025-04-13,CUST-5683,susan.griffin@gmail.com,phone,True,Platinum,1766.72,Apple Pay,Overnight,80.0,CSR-0016,"22460 Clark Knoll, South Angelaland, MS 78024","22460 Clark Knoll, South Angelaland, MS 78024",High,False
ORD-62779923,10,2025-04-13,CUST-7166,andrew.moss@yahoo.com,Ebay,False,Platinum,2632.08,ACH,Standard,5.0,ONLINE,"804 Nathaniel Loop Apt. 761, West Bonnie, AR 91961","804 Nathaniel Loop Apt. 761, West Bonnie, AR 91961",High,False
ORD-70694099,1,2025-04-13,CUST-7201,gary.mccann@yahoo.com,NewEgg,False,Silver,462.7,Apple Pay,Two-Day,45.0,ONLINE,"7874 Daniel Mews, North Catherinemouth, TX 64785","7874 Daniel Mews, North Catherinemouth, TX 64785",Medium,False
ORD-31254461,1,2025-04-13,CUST-5454,amanda.morse@hotmail.com,NewEgg,True,Bronze,85.09,PayPal,Standard,5.0,ONLINE,"096 Payne Ports, Lake Tara, MH 93494","096 Payne Ports, Lake Tara, MH 93494",Low,False
ORD-79993019,5,2025-04-13,CUST-1486,jason.guzman@hotmail.com,Social Media,False,Platinum,2677.31,Credit Card,Standard,5.0,ONLINE,"68870 Wright Orchard, Port Jessicaburgh, NM 46355","68870 Wright Orchard, Port Jessicaburgh, NM 46355",High,False
ORD-42949420,4,2025-04-13,CUST-6361,cindy.murray@hotmail.com,Web,False,platinum,1684.22,Credit Card,Standard,5.0,ONLINE,"37849 Paul Square, Jefferymouth, MN 87182","37849 Paul Square, Jefferymouth, MN 87182",High,False
ORD-60656198,15,2025-04-13,CUST-3995,denise.allen@gmail.com,Phone,False,Platinum,6309.01,Credit Card,Two-Day,45.0,CSR-0019,"4050 Thomas Plaza Apt. 426, Michaelstad, PA 36577","4050 Thomas Plaza Apt. 426, Michaelstad, PA 36577",High,False
ORD-11687569,5,2025-04-14,GUEST-102085,oharris@example.com,NewEgg,True,Platinum,528.09,Credit Card,Two-Day,45.0,ONLINE,"Unit 2649 Box 2949, DPO AE 42224","Unit 2649 Box 2949, DPO AE 42224",High,False
ORD-38834495,3,2025-04-14,CUST-6513,andrew.hansen@hotmail.com,Web,False,Platinum,1385.24,Credit Card,Standard,5.0,ONLINE,"7495 Jennifer Pine, Hermanshire, ND 18399","7495 Jennifer Pine, Hermanshire, ND 18399",High,False
ORD-18376902,2,2025-04-14,CUST-2935,teresa.bell@yahoo.com,Phone,True,Silver,470.92,Credit Card, Standard ,5.0,CSR-0006,"64493 Moore Plaza Apt. 002, South Christinamouth, IA 97392","64493 Moore Plaza Apt. 002, South Christinamouth, IA 97392",Medium,False
ORD-57832675,9,2025-04-14,CUST-6335,yesenia.bennett@yahoo.com,Web,False,PLATINUM,5459.51,Credit Card,Standard,5.0,ONLINE,"0318 Mclaughlin Freeway Apt. 228, Port Michelleland, UT 11032","0318 Mclaughlin Freeway Apt. 228, Port Michelleland, UT 11032",High,False
ORD-93976749,1,2025-04-14,CUST-5710,jamie.davenport@gmail.com,Social Media,False,Gold,224.19,google pay,Two-Day,45.0,ONLINE,"3807 Martinez Pines Apt. 221, New Rebeccabury, AK 99255","3807 Martinez Pines Apt. 221, New Rebeccabury, AK 99255",High,False
ORD-20228007,1,2025-04-14,CUST-5277,cynthia.allen@yahoo.com,Phone,False,Silver,228.42,Credit Card,  Standard ,5.0,CSR-0001,"1268 Louis Fork Apt. 538, West Patrickview, PA 08317","1268 Louis Fork Apt. 538, West Patrickview, PA 08317",Low,False
ORD-08630555,5,2025-04-14,CUST-3574,cole.martinez@gmail.com,  Social Media  ,False,Platinum,3069.82,Credit Card,Standard,5.0,,"8454 Gomez Forge Suite 329, Josephtown, OK 57759","8454 Gomez Forge Suite 329, Josephtown, OK 57759",High,False
ORD-57556441,2,2025-04-14,CUST-4574,belinda.tran@yahoo.com,Social Media,False,Platinum,1318.66,Apple Pay,Overnight,80.0,,"0203 Kelly Road, West Jasonstad, WY 17419","0203 Kelly Road, West Jasonstad, WY 17419",High,False
ORD-62205971,10,2025-04-14,CUST-1835,garrett.jones@hotmail.com,Web,True,  Platinum  ,4049.74,Credit Card,Standard,5.0,ONLINE,"54309 Andrew Canyon, Lake Deborahhaven, WV 24956","54309 Andrew Canyon, Lake Deborahhaven, WV 24956",High,False
ORD-61494499,6,2025-04-14,CUST-1535,tracy.zimmerman@gmail.com,Social Media,False,Platinum,2021.88, Credit Card ,Overnight,80.0,ONLINE,"065 Hill Fall Suite 488, Duartebury, DC 87249","065 Hill Fall Suite 488, Duartebury, DC 87249",High,False
ORD-07644612,5,2025-04-14,CUST-5200,dominique.barnes@hotmail.com,Ebay,True,Gold,684.51,PayPal,Standard,5.0,ONLINE,"994 Samuel Lock, West Julie, IA 43489","994 Samuel Lock, West Julie, IA 43489",Medium,False
ORD-64019143,4,2025-04-14,CUST-4262,steven.nicholson@yahoo.com,Social Media,False,Platinum,1888.94,Credit Card,Overnight,80.0,ONLINE,"15828 Harvey Road, North Karlaport, MN 96332","15828 Harvey Road, North Karlaport, MN 96332",High,False
ORD-87844147,2,2025-04-14,CUST-1768,john.espinoza@yahoo.com,Web,False,Platinum,435.05,Credit Card,Standard,5.0,ONLINE,"923 William Fort Suite 865, New Kelsey, MN 49651","923 William Fort Suite 865, New Kelsey, MN 49651",High,False
ORD-83307289,8,2025-04-14,CUST-1835,garrett.jones@hotmail.com, Social Media  ,False,  Platinum  ,3626.55,Credit Card,Standard,5.0,ONLINE,"54309 Andrew Canyon, Lake Deborahhaven, WV 24956","54309 Andrew Canyon, Lake Deborahhaven, WV 24956",High,False
ORD-16421712,1,2025-04-14,CUST-4350,kimberly.arias@gmail.com,WEB,False,Gold,119.58, Credit Card ,Standard,5.0,ONLINE,"596 Charles Turnpike Suite 860, Franciscobury, IA 10521","596 Charles Turnpike Suite 860, Franciscobury, IA 10521",High,False
ORD-31715496,8,2025-04-14,CUST-6383,brian.downs@yahoo.com,Phone,True,Platinum,2345.18,Credit Card,Overnight,80.0,CSR-0013,"74926 Benitez Station Suite 469, East Michael, DE 46496","74926 Benitez Station Suite 469, East Michael, DE 46496",High,False
ORD-42931642,5,2025-04-14,CUST-7353,russell.fritz@gmail.com, Web  ,False,platinum,1233.33,Credit Card,Standard,5.0,ONLINE,"0144 Reed Overpass Suite 540, Mcdonaldville, NE 07212","0144 Reed Overpass Suite 540, Mcdonaldville, NE 07212", High  ,False
ORD-84804193,9,2025-04-14,CUST-2007,lauren.cherry@gmail.com,Social Media,True,Platinum,3972.83,Credit Card,Standard,5.0,ONLINE,"792 Ronald Views Suite 936, Johnnymouth, ID 13157","792 Ronald Views Suite 936, Johnnymouth, ID 13157",High,False
ORD-72895178,4,2025-04-14,CUST-3287,jerry.coleman@yahoo.com,Social Media,False,Platinum,1787.35,Credit Card,  Overnight ,80.0,ONLINE,"66229 Kenneth Prairie, New Melaniefort, NV 71121","66229 Kenneth Prairie, New Melaniefort, NV 71121",High,False
ORD-50625994,2,2025-04-14,CUST-4469,nicole.summers@yahoo.com,Social Media,False,Silver,474.84,credit card, Overnight ,80.0,ONLINE,"5147 Tara Ridges Suite 727, West Anthony, AL 72588","5147 Tara Ridges Suite 727, West Anthony, AL 72588",Medium,False
ORD-51117376,5,2025-04-14,CUST-6317,penny.velasquez@yahoo.com,Web,False,Platinum,1147.3,Credit Card,Standard,5.0,ONLINE,"931 William Bypass, South Christy, VT 73338","931 William Bypass, South Christy, VT 73338",High,False
ORD-07351872,2,2025-04-14,CUST-6561,daniel.mckenzie@gmail.com,Web,False,Gold,518.78,Credit Card,Standard,5.0,ONLINE,"047 Blankenship Avenue Apt. 146, New Davidland, CA 10567","047 Blankenship Avenue Apt. 146, New Davidland, CA 10567",Medium,False
ORD-83207761,8,2025-04-15,CUST-5463,paul.hernandez@yahoo.com,Social Media,False,Platinum,1286.81,Credit Card,Standard,5.0,ONLINE,"13222 White Gateway, Blevinschester, OK 58511","13222 White Gateway, Blevinschester, OK 58511",High,False
ORD-09462484,1,2025-04-15,GUEST-100261,smithsean@example.net,Web,False,SILVER,116.96,Credit Card,Overnight,80.0,ONLINE,"717 Cody Glens Apt. 635, Johnfort, CO 52030","717 Cody Glens Apt. 635, Johnfort, CO 52030",Low,False
ORD-13565925,3,2025-04-15,GUEST-102972,yperez@example.net,NewEgg,True,Gold,687.52,Credit Card,Standard,5.0,ONLINE,"9797 April Pines, Williamsmouth, KS 31647","9797 April Pines, Williamsmouth, KS 31647",MEDIUM,False
ORD-01421823,6,2025-04-15,CUST-3765,nicole.jackson@gmail.com,Web,False,Platinum,2121.41,PayPal,STANDARD,5.0,ONLINE,"84618 Brandy Stravenue, South Dennisside, NE 99864","84618 Brandy Stravenue, South Dennisside, NE 99864",High,False
ORD-16822038,3,2025-04-15,GUEST-102024,jonesamy@example.org,Web,False,Platinum,1192.77,Credit Card,Standard,5.0,ONLINE,"7880 Adams Pike, North Kimberly, IL 82756","7880 Adams Pike, North Kimberly, IL 82756",High,False
ORD-60051995,3,2025-04-15,CUST-5710,jamie.davenport@gmail.com,Phone,False,Gold,538.74,Credit Card,Two-Day,45.0,CSR-0015,"3807 Martinez Pines Apt. 221, New Rebeccabury, AK 99255","3807 Martinez Pines Apt. 221, New Rebeccabury, AK 99255",High,False
ORD-11140485,1,2025-04-15,CUST-4430,brittany.young@hotmail.com,Ebay,False,Gold,239.1,ACH,Overnight,80.0,ONLINE,"52189 Carr Crest Suite 827, Daniellestad, CT 68548","52189 Carr Crest Suite 827, Daniellestad, CT 68548",High,False
ORD-69082766,1,2025-04-15,CUST-3750,chad.zimmerman@gmail.com,Web,False,Silver,360.36,Credit Card,Two-Day,45.0,ONLINE,"4346 Martin Mews, Port Vincent, MT 27908","4346 Martin Mews, Port Vincent, MT 27908",Medium,False
ORD-69277725,8,2025-04-15,GUEST-103421,tsampson@example.net,Web,False,Platinum,1055.8,Apple Pay,Standard,5.0,ONLINE,"530 Thomas Forest, Schneiderbury, WV 31224","530 Thomas Forest, Schneiderbury, WV 31224",High,False
ORD-35635544,8,2025-04-15,CUST-2924,scott.buchanan@gmail.com,  Web ,False,Platinum,1912.07,  Apple Pay ,Standard,5.0,ONLINE,"557 Lauren Plains, Rangelburgh, UT 45035","557 Lauren Plains, Rangelburgh, UT 45035",High,False
ORD-51675096,2,2025-04-15,GUEST-100234,thompsonjulie@example.com,Web,False,Silver,350.24,Credit Card,Standard,5.0,ONLINE,"PSC 2605, Box 0379, APO AP 04469","PSC 2605, Box 0379, APO AP 04469",Medium,False
ORD-36289254,6,2025-04-15,GUEST-100988,hernandeztravis@example.org,Ebay,False,Platinum,2572.74,PayPal,Two-Day,45.0,ONLINE,"7467 Kimberly Walk, Aaronbury, SC 77523","7467 Kimberly Walk, Aaronbury, SC 77523",High,False
ORD-03796407,8,2025-04-15,CUST-2740,alexandria.scott@gmail.com,Web,True, Platinum  ,2372.26,Apple Pay,Standard,5.0,ONLINE,"4207 Montoya Island, Ryanfurt, MP 61336","4207 Montoya Island, Ryanfurt, MP 61336",High,False
ORD-26795914,5,2025-04-16,CUST-4259,jessica.esparza@gmail.com,Social Media,False,Platinum,1323.28,Google Pay,Two-Day,45.0,ONLINE,"347 Chase Crest, Cindyview, KY 53618","347 Chase Crest, Cindyview, KY 53618",High,False
ORD-72749989,3,2025-04-16,CUST-3780,raymond.washington@hotmail.com,Web,False,gold,583.54,Credit Card,Standard,5.0,ONLINE,"715 Watkins Glen Suite 105, Port Christineview, SC 14397","715 Watkins Glen Suite 105, Port Christineview, SC 14397",Medium,False
ORD-63444032,1,2025-04-16,GUEST-103860,johnjohnson@example.com,Web,False,Platinum,398.85,Credit Card,Standard,5.0,ONLINE,"472 Arroyo Prairie, Jenniferhaven, NY 18400","472 Arroyo Prairie, Jenniferhaven, NY 18400",High,False
ORD-35950179,6,2025-04-16,CUST-4932,john.pena@gmail.com, Web  ,False,Platinum,2204.08,Credit Card,Standard,5.0,ONLINE,"2246 Simon Mountains, North Timmouth, WV 87018","2246 Simon Mountains, North Timmouth, WV 87018",High,False
ORD-17179280,2,2025-04-16,CUST-4430,brittany.young@hotmail.com,Phone,True,Gold,716.17,Credit Card,Standard,5.0,CSR-0006,"52189 Carr Crest Suite 827, Daniellestad, CT 68548","52189 Carr Crest Suite 827, Daniellestad, CT 68548",High,False
ORD-65828051,4,2025-04-16,GUEST-102810,joekelly@example.com,Web,False,Gold,797.05,PayPal,Two-Day,45.0,ONLINE,"309 Charles Viaduct, Jonathonmouth, ID 60822","309 Charles Viaduct, Jonathonmouth, ID 60822",  High  ,False
ORD-62029205,5,2025-04-16,CUST-3647,cindy.stanley@yahoo.com,Web,True,Platinum,1142.29,PayPal, Overnight ,80.0,ONLINE,"3253 Thompson Mountains Apt. 197, West Gregory, WV 24703","3253 Thompson Mountains Apt. 197, West Gregory, WV 24703",High,False
ORD-68167552,7,2025-04-16,GUEST-101407,christianherman@example.org,Web,False,Gold,542.04,ACH,Standard,5.0,ONLINE,"PSC 3573, Box 8640, APO AE 01919","PSC 3573, Box 8640, APO AE 01919",Medium,False
ORD-25163157,3,2025-04-16,GUEST-100705,codyrowe@example.com,Ebay,False,Gold,544.62,Credit Card,Standard,5.0,ONLINE,"956 Tiffany Ridge Apt. 928, Longton, MD 83087","956 Tiffany Ridge Apt. 928, Longton, MD 83087", Medium  ,False
ORD-74071725,2,2025-04-16,CUST-2536,cody.delgado@yahoo.com,Web,False,Gold,876.93,Credit Card,Overnight,80.0,ONLINE,"16445 Cole Viaduct, Warrenhaven, IA 49463","16445 Cole Viaduct, Warrenhaven, IA 49463",High,False
ORD-36994579,3,2025-04-16,GUEST-101017,tmiller@example.org,Web,False,Gold,814.94,Credit Card,Standard,5.0,ONLINE,"233 Karen Crossroad Apt. 281, Velezshire, NJ 22840","233 Karen Crossroad Apt. 281, Velezshire, NJ 22840",High,False
ORD-50693533,2,2025-04-16,CUST-5051,katrina.sanchez@gmail.com,  Social Media  ,False,Gold,225.23,Credit Card,Standard,5.0,ONLINE,"7607 Emily Extensions Suite 259, Colebury, MA 67351","7607 Emily Extensions Suite 259, Colebury, MA 67351",High,False
ORD-35388749,7,2025-04-16,CUST-5770,christina.crawford@hotmail.com,Web,False,Platinum,2273.77,Google Pay,Overnight,80.0,ONLINE,"35822 Gilmore Mountain Suite 127, North Johnhaven, AL 45531","35822 Gilmore Mountain Suite 127, North Johnhaven, AL 45531",  High ,False
ORD-10038232,7,2025-04-16,CUST-4053,robert.wyatt@hotmail.com,Phone,False,Platinum,2123.18, Credit Card  ,Standard,5.0,CSR-0004,"814 David Ports Apt. 852, Morganmouth, IL 38553","814 David Ports Apt. 852, Morganmouth, IL 38553",High,False
ORD-92844081,1,2025-04-16,CUST-6900,debbie.ramos@hotmail.com,Web,False,Silver,291.2,Apple Pay, standard ,5.0,ONLINE,"781 Anthony Landing, New Rachelbury, CT 29407","781 Anthony Landing, New Rachelbury, CT 29407",Medium,False
ORD-83160247,6,2025-04-17,CUST-3068,david.sims@yahoo.com,Ebay,False,Platinum,2138.23,Credit Card,Overnight,80.0,ONLINE,"214 Holloway Centers Apt. 930, South Janet, GU 51771","214 Holloway Centers Apt. 930, South Janet, GU 51771",High,False
ORD-60683691,8,2025-04-17,GUEST-100613,brittanyweaver@example.org,Web,False,Platinum,3075.06,Google Pay,Standard,5.0,ONLINE,"1075 Stevens Spurs Apt. 802, East Catherine, NC 66942","1075 Stevens Spurs Apt. 802, East Catherine, NC 66942",High,False
ORD-26103016,4,2025-04-17,GUEST-100007,christopherwatts@example.org,Web,True,Gold,658.76,ACH,Standard,5.0,ONLINE,"18702 Thomas Glens Suite 329, Hughesview, MA 98399","18702 Thomas Glens Suite 329, Hughesview, MA 98399",Medium,False
ORD-72827829,6,2025-04-17,CUST-5619,sharon.miranda@gmail.com,Web,True,Platinum,1937.72,Credit Card,Standard,5.0,ONLINE,"99384 Amber Courts, Davismouth, MT 67873","99384 Amber Courts, Davismouth, MT 67873",High,False
ORD-16147423,4,2025-04-17,CUST-3102,christine.jones@yahoo.com,Phone,False,Platinum,544.82,Credit Card,Standard,5.0,CSR-0011,"5585 Wood Shoals, Port Nancyburgh, MA 56828","5585 Wood Shoals, Port Nancyburgh, MA 56828",High,False
ORD-05181338,5,2025-04-17,CUST-1770,erika.leonard@yahoo.com,Web,True,  Platinum ,1000.46,Credit Card,Standard,5.0,ONLINE,"88136 Elizabeth Views Apt. 238, New Matthewburgh, SD 32370","88136 Elizabeth Views Apt. 238, New Matthewburgh, SD 32370",High,False
ORD-21857974,4,2025-04-17,CUST-2144,paula.schroeder@yahoo.com,Social Media,False,Silver,431.74,Apple Pay,Overnight,80.0,ONLINE,"86282 Benson Manors Apt. 260, North Jennifer, IN 78212","86282 Benson Manors Apt. 260, North Jennifer, IN 78212",Medium,False
ORD-50284208,8,2025-04-17,CUST-3789,jeff.sanders@yahoo.com,Web,False,Platinum,1953.61,PayPal,Two-Day,45.0,ONLINE,"40228 Flores Stravenue, New Rhonda, WA 66829","40228 Flores Stravenue, New Rhonda, WA 66829",High,False
ORD-85855475,6,2025-04-17,CUST-6490,sean.patel@yahoo.com,Ebay,False,Platinum,1632.25,Credit Card,Standard,5.0,ONLINE,"148 Whitney Mews Suite 444, Colemouth, OR 00763","148 Whitney Mews Suite 444, Colemouth, OR 00763",High,False
ORD-84850492,3,2025-04-17,GUEST-102861,deanna83@example.org,Ebay,False,Platinum,567.23,Credit Card,Overnight,80.0,ONLINE,"7236 Lisa Island Apt. 305, Lake Jay, ME 16049","7236 Lisa Island Apt. 305, Lake Jay, ME 16049",High,False
ORD-00748254,2,2025-04-17,GUEST-102372,pricejohn@example.org,WEB,False,PLATINUM,719.55,Credit Card,Standard,5.0,ONLINE,"93033 Kathleen Expressway Apt. 275, Mcbridechester, WI 86949","93033 Kathleen Expressway Apt. 275, Mcbridechester, WI 86949",High,False
ORD-08589366,8,2025-04-17,CUST-7402,sarah.short@gmail.com,Ebay,False,Platinum,2307.52,Credit Card,Standard,5.0,ONLINE,"7642 Weaver Estate, Lake Valerie, AR 72570","7642 Weaver Estate, Lake Valerie, AR 72570",High,False
ORD-17432581,1,2025-04-17,CUST-1585,paul.good@yahoo.com,Web,False,Bronze,85.36,PayPal,Standard,5.0,ONLINE,"94790 West Flat Suite 810, North James, WA 74400","94790 West Flat Suite 810, North James, WA 74400",Low,False
ORD-56815937,5,2025-04-17,CUST-2319,kevin.bailey@hotmail.com,Web,False,Platinum,1407.29,Credit Card,Overnight,80.0,ONLINE,"42414 Jackson Harbor, Brandonland, KS 01285","42414 Jackson Harbor, Brandonland, KS 01285",High,False
ORD-70442047,5,2025-04-17,CUST-5798,stephanie.dunn@hotmail.com,Ebay,False, Platinum ,2030.25, Credit Card ,Standard,5.0,ONLINE,"3099 Ferguson Ville Suite 547, South Johnborough, CT 93939","3099 Ferguson Ville Suite 547, South Johnborough, CT 93939",High,False
ORD-22624311,1,2025-04-17,GUEST-102675,james13@example.com,SOCIAL MEDIA,False,  Bronze ,87.46,Credit Card,Standard,5.0,ONLINE,"9824 Rios Club Apt. 743, Danielfort, WA 12497","9824 Rios Club Apt. 743, Danielfort, WA 12497",Low,False
ORD-62736585,7,2025-04-17,CUST-7198,kevin.scott@hotmail.com,Ebay,True,Platinum,1002.8,Credit Card,Standard,5.0,ONLINE,"USNV Graves, FPO AA 42422","USNV Graves, FPO AA 42422", High  ,False
ORD-01658793,1,2025-04-17,CUST-2941,christine.pena@hotmail.com,Phone,True,Platinum,315.68,Credit Card,Standard,5.0,CSR-0008,"124 Chad Avenue, South Johnside, ME 82633","124 Chad Avenue, South Johnside, ME 82633",High,False
ORD-21395635,7,2025-04-17,CUST-6276,jose.rodriguez@gmail.com,Phone,False,Platinum,1291.1,Credit Card,Overnight,80.0,CSR-0007,"33559 Baker Point, Williamsshire, WY 52654","33559 Baker Point, Williamsshire, WY 52654",High,False
ORD-75319548,6,2025-04-17,CUST-4510,nancy.lucas@hotmail.com,Web,False,Platinum,2118.3,CREDIT CARD,Standard,5.0,ONLINE,"033 Elizabeth Groves Suite 119, New Ryan, MO 45826","033 Elizabeth Groves Suite 119, New Ryan, MO 45826",High,False
ORD-44848269,7,2025-04-17,CUST-4829,suzanne.robles@yahoo.com,Web,True,Platinum,1837.77,Credit Card,Standard,5.0,ONLINE,"2114 Christopher Crest, Melissamouth, MD 81705","2114 Christopher Crest, Melissamouth, MD 81705",High,False
ORD-19471280,7,2025-04-17,CUST-2302,miguel.guzman@gmail.com,Phone,False,Platinum,2066.94,Credit Card,overnight,80.0,CSR-0020,"2328 Heather Stream, Waltermouth, PR 73387","2328 Heather Stream, Waltermouth, PR 73387",High,False
